course,id,title,domain_label,reference_contribution,reference_confidence,reference_confidence_score,evidence_level,url
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,717,organización de tiempo,Productividad y ejecución,Podría apoyar la elección de una tarea realizable con el tiempo disponible del miembro y un compromiso verificable de seguimiento.,INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/717
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,716,Resultado Final del Plan de Acción,Medición y diagnóstico,"Podría orientar una revisión de evidencias al terminar un plan de acción, sin suponer cuáles eran sus objetivos ni resultados.",INFERRED,0.7,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/716
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,718,Validación de campañas en Facebook,Medición y diagnóstico,"Podría apoyar un checklist de datos para revisar campañas de Facebook, sin derivar umbrales de éxito ni aprobar gasto publicitario.",INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/718
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,720,Como enlazar tus redes sociales,Automatización guiada,"Podría servir para documentar conexiones deseadas entre perfiles sociales y preguntas técnicas, sin vincular cuentas ni solicitar credenciales del miembro.",INFERRED,0.76,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/720
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,719,Live de Mentoría,Orientación y ruta académica,Referencia a mentoría en vivo sin problema ni tema explícitos; requiere descripción adicional antes de asociarla a una misión específica.,AMBIGUOUS,0.18,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/719
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,721,Configura tu kit de Marca en Canva,Marca y propuesta de valor,"Podría orientar un checklist de identidad visual para un kit en Canva, sin asegurar disponibilidad de funciones ni configurar cuentas.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/721
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,722,Diseño de Contenido para tus redes sociales,Contenido y creatividad,"Podría apoyar un brief de piezas para redes con objetivo y formato definidos, manteniendo revisión de características reales del producto.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/722
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,724,Lanzamiento de Producto,Producto y validación,"Podría orientar preguntas de preparación para presentar un producto, sin asumir una metodología de lanzamiento ni demanda comercial ya validada.",INFERRED,0.72,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/724
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,697,Capcut parte 2,Contenido y creatividad,Podría servir como continuación de una ruta de edición en CapCut; el índice no especifica las habilidades adicionales de esta parte.,INFERRED,0.71,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/697
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,698,Caso Practico Diseño de logos en Canva,Marca y propuesta de valor,"Podría apoyar un brief de práctica de logotipo en Canva, sujeto a revisión de identidad propia y posibles derechos de terceros.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/698
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,699,Textos que venden,Contenido y creatividad,"Podría orientar borradores de texto comercial con propósito claro, sin asumir eficacia de venta ni técnicas concretas a partir del título.",INFERRED,0.75,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/699
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,700,Selección de Productos y Asignación de precios,Producto y validación,"Podría apoyar una comparación inicial de productos junto con precios hipotéticos, distinguiendo datos observados, supuestos y validación comercial pendiente.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/700
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,701,Como visibilizar tu marca en los resultados de Google,Contenido y creatividad,"Podría servir de referencia para revisar cómo se presenta la marca en búsqueda, sin garantizar visibilidad ni atribuir reglas actuales a Google.",INFERRED,0.75,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/701
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,714,Fotografía de Producto,Contenido y creatividad,"Podría orientar una lista de imágenes de producto necesarias para mejorar el catálogo, sin reconstruir técnicas no disponibles en el índice.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/714
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,766,Bienvenida,Orientación y ruta académica,Referencia introductoria de junio de 2024 sin tema declarado; se necesita contenido adicional para determinar una recomendación educativa útil.,AMBIGUOUS,0.15,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/766
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,767,Live de Mentoria,Orientación y ruta académica,Referencia a una sesión de mentoría sin problema identificado; no permite establecer qué entregable podría apoyar al miembro.,AMBIGUOUS,0.18,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/767
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,768,Contabilidad en tu Ecommerce,Costos y rentabilidad,"Podría orientar la organización preliminar de registros del negocio para revisión contable, sin determinar tratamientos fiscales ni procedimientos profesionales concretos.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/768
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,788,Amazon Marca Registrada,Marca y propuesta de valor,"Podría orientar preguntas sobre marca propia en Amazon y revisión de requisitos, escalando registro y propiedad intelectual a un profesional.",INFERRED,0.68,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/788
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,802,Lanzamiento de Producto,Producto y validación,"Podría apoyar la preparación de hipótesis y evidencias previas a un lanzamiento, sin convertir el título en garantía de aceptación comercial.",INFERRED,0.72,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/802
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,851,Estructura de un Copy,Contenido y creatividad,"Podría orientar la organización de un borrador publicitario con mensaje claro, sin atribuir una fórmula específica al docente o al curso.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/851
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,862,Tipos de Contenido para mantener activas tus Redes sociales,Contenido y creatividad,"Podría apoyar una propuesta de variedad editorial para mantener presencia social, adaptada a recursos disponibles y sin prometer alcance o ventas.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/862
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,867,Anuncios Ganadores para Campañas Publicitarias,Publicidad y experimentos,Podría servir de referencia para hipótesis creativas de anuncios; la palabra ganadores no demuestra resultados ni reemplaza pruebas controladas.,INFERRED,0.74,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/867
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,885,Plan de Acción,Productividad y ejecución,"Podría orientar un esquema sencillo de tareas y evidencia esperada, sin inferir objetivos ni plazos específicos del plan mencionado.",INFERRED,0.71,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/885
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,897,Mentoria,Orientación y ruta académica,Referencia a mentoría sin tema explícito en agosto de 2024; falta descripción para conectarla con un problema comercial concreto.,AMBIGUOUS,0.18,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/897
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,889,Experiencia del Usuario,Tienda y catálogo,"Podría apoyar una revisión inicial de fricciones en el recorrido del visitante de una tienda, sin afirmar criterios de evaluación específicos.",INFERRED,0.72,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/889
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,886,Academia de Éxito,Orientación y ruta académica,El nombre Academia de Éxito no identifica una materia o entregable; requiere descripción antes de recomendar acciones específicas al miembro.,AMBIGUOUS,0.16,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/886
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,888,Lanzamiento de Producto,Producto y validación,"Podría señalar una referencia para ordenar preparativos de presentación del producto, manteniendo pendientes la demanda, condiciones comerciales y resultados reales.",INFERRED,0.72,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/888
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,890,Ventas Exitosas,Conversación y conversión,Podría ubicarse como referencia comercial general; el título no precisa estrategias ni permite respaldar que una acción produzca ventas exitosas.,INFERRED,0.6,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/890
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,892,Academia de Exito,Orientación y ruta académica,La denominación Academia de Exito carece de tema específico; no permite distinguir esta sesión de otras ni asignar una misión operativa.,AMBIGUOUS,0.16,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/892
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,893,Contabilidad en tu Ecommerce,Costos y rentabilidad,"Podría servir para organizar información del ecommerce antes de una consulta contable, sin asumir reglas fiscales ni métodos de registro enseñados.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/893
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,723,Marketing de Contenido,Contenido y creatividad,Podría apoyar la selección de objetivos editoriales según el negocio del miembro y preparar un primer borrador de contenido útil.,INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/723
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,725,Hacks para vender por redes sociales,Conversación y conversión,Podría orientar preguntas sobre obstáculos de venta en redes; el índice no identifica los hacks ni acredita su efectividad comercial.,INFERRED,0.66,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/725
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,870,Lanzamiento de Productos,Producto y validación,"Podría orientar una lista inicial de decisiones para presentar productos, sin asumir que la sesión valida demanda o éxito del lanzamiento.",INFERRED,0.72,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/870
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,876,Lanzamiento de Producto,Producto y validación,"Podría complementar una ruta de preparación de lanzamiento, pero falta descripción para distinguir su contribución frente a otras sesiones del mismo tema.",INFERRED,0.72,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/876
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,874,Como crear reels para tus redes sociales,Contenido y creatividad,"Podría apoyar una misión de bosquejar un reel con mensaje y tomas del producto, sin inventar procedimientos concretos de grabación.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/874
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,871,LIVE de Mentoria,Orientación y ruta académica,Referencia a mentoría en vivo de julio sin materia específica; necesita descripción para determinar cómo podría apoyar el siguiente entregable.,AMBIGUOUS,0.18,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/871
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,872,Edicion de videos en Capcut,Contenido y creatividad,"Podría orientar la revisión de un video y una lista de ajustes en CapCut, sin editar ni atribuir técnicas al material no leído.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/872
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,873,Mentes Maestras,Orientación y ruta académica,El nombre Mentes Maestras no permite identificar una competencia o ejercicio; requiere descripción antes de establecer un aporte específico al agente.,AMBIGUOUS,0.16,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/873
Cursos de Actualización en Vivo: Maximiza tu Conocimiento en Todos los Cursos,875,Como generar mas alcance sin pagar publicidad en instagram,Contenido y creatividad,"Podría apoyar hipótesis de contenido orgánico en Instagram y su seguimiento, sin garantizar mayor alcance ni asumir criterios actuales del algoritmo.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/d7d44101-5358-4ef0-ae55-920b6c7c840a/875
