id,kind,title,url,duration_sec,phases,intents,recommendation_score,source,transcript_status,playlist_id,playlist_title,position,summary,abstract,purpose,watch_when,next_task
J4T1o24hfAo,short,Conoce nuestro sistema de dropshipping 🙌🏼 comenta la palabra INFL si quieres más información,https://www.youtube.com/shorts/J4T1o24hfAo,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
cfLrXAUKJqA,short,"¿Batallas para vender? 👀estamos aquí para ayudarte, comenta INFO para enviarte toda la información",https://www.youtube.com/shorts/cfLrXAUKJqA,,F5_contenido_lanzamiento|F6_ventas_cierre,crear_contenido|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
GlnBTC-aZQ0,short,"¡Aún hay TIEMPO! ⏰  Atrévete a empezar hoy, si quieres más información comenta la palabra INFO 📦🌎",https://www.youtube.com/shorts/GlnBTC-aZQ0,,F1_entender_modelo|F0_mentalidad,desbloqueo_mental,1,@beglobalpro,pending,,,,,,,,
sFnQNpTOLqA,short,Aprende a valorar el tiempo ⏰ si quieres más información de nuestro sistema comenta la palabra INFO,https://www.youtube.com/shorts/sFnQNpTOLqA,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
8h94fjsInZo,short,Nada es casualidad 🧐 si quieres mas informacion comenta la palabra INFO 📦🌎,https://www.youtube.com/shorts/8h94fjsInZo,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
5yc4xrJvxNE,short,60 segundos para tu campaña 📦🌎,https://www.youtube.com/shorts/5yc4xrJvxNE,,F7_ads_tracking,publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
P-E9SVCmAF4,short,¡Empieza a conectar ahora mismo! 🌎 Si necesitas más información comenta la palabra INFO 🙌🏼,https://www.youtube.com/shorts/P-E9SVCmAF4,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
3TcnRg6FrCY,short,Comenta la palabra INFO para más información 🌎📦   #ecommerce #dropshipping #comerciodigital,https://www.youtube.com/shorts/3TcnRg6FrCY,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
Vtm9DDxUwas,short,Comenta la palabra INFO para más información 📦🌎,https://www.youtube.com/shorts/Vtm9DDxUwas,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
Cdc_ZD-tm_I,short,Escribe la palabra INFO para todos los detalles 📦🌎   #ecommerce #dropshipping,https://www.youtube.com/shorts/Cdc_ZD-tm_I,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
ErrFXzj4utM,short,Escribe la palabra INFO o manda el link de este video por mensaje directo 📦🌎  #ecommerce,https://www.youtube.com/shorts/ErrFXzj4utM,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
F7hip31ftps,short,Escribe la palabra INFO para más información. 📦🌎   #ecomerce #dropshipping,https://www.youtube.com/shorts/F7hip31ftps,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
I4Am2YfPv94,short,Escribe la palabra INFO para más información. 📦🌎 #ecomerce #negociosdigitales,https://www.youtube.com/shorts/I4Am2YfPv94,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
sPhGteJmK-I,short,Escribe la palabra INFO. 📦🌎   #marketingdigital #ecommerce,https://www.youtube.com/shorts/sPhGteJmK-I,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
_dcGywJlfaI,short,Escribe la palabra INFO para más información 📦🌎  #ecomerce #dropshipping,https://www.youtube.com/shorts/_dcGywJlfaI,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
K45STVk19UE,short,Escribe la palabra INFO para más información. 📦🌎   #ecommerce #dropshipping,https://www.youtube.com/shorts/K45STVk19UE,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
FFHiOnBC4pE,short,Escribe la palabra INFO para más información. 📦🌎  #ecommerce #dropshipping,https://www.youtube.com/shorts/FFHiOnBC4pE,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
gJgFDsRih6c,short,Escribe la palabra INFO para más información. 📦🌎   #ecommerce #dropshipping,https://www.youtube.com/shorts/gJgFDsRih6c,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
R6Ckqh-F1hE,short,Escribe la palabra INFO para más información. 📦🌎   #ecommerce #dropshipping,https://www.youtube.com/shorts/R6Ckqh-F1hE,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
rAcr6kYdV3E,short,Escribe la palabra INFO en los comentarios para más información. 📦🌎    #ecommerce #dropshipping,https://www.youtube.com/shorts/rAcr6kYdV3E,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
ZS2Vhyw96EY,short,Comenta la palabra INFO para más información. 📦🌎   #ecommercebusiness #dropshipping,https://www.youtube.com/shorts/ZS2Vhyw96EY,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
jCCfHAsSco4,short,Comenta la palabra INFO para más información 📦🌎  #marketingdigital #dropshipping,https://www.youtube.com/shorts/jCCfHAsSco4,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
SfZ-GCjmcS4,short,Escribe la palabra INFO para más información 📦🌎   #ecommerce #marketingdigital,https://www.youtube.com/shorts/SfZ-GCjmcS4,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
IPftrld5MHE,short,Escribe la palabra INFO para más información 📦🌎 #marketingdigital #ecommerce,https://www.youtube.com/shorts/IPftrld5MHE,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
0SiuQjRm9Fc,short,Escribe la palabra INFO en los comentarios 📦🌎   #ecommerce #dropshipping,https://www.youtube.com/shorts/0SiuQjRm9Fc,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
bg-sIf5s9yY,short,Escribe la palabra INFO para más información 📦🌎   #ecommerce #marketingdigital,https://www.youtube.com/shorts/bg-sIf5s9yY,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
hOoxnEdJt-c,short,Escribe la palabra INFO o mándame el link de este video para más información. 📦🌎  #ecommerce,https://www.youtube.com/shorts/hOoxnEdJt-c,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
MOmyncVIh14,short,Da click al enlace del perfil o mándame el link de este video para más información. 📦🌎  #ecommerce,https://www.youtube.com/shorts/MOmyncVIh14,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
mF9xa_rAwXY,short,Escribe la palabra INFO o manda el link de este video por mensaje directo 📦🌎   #ecommerce,https://www.youtube.com/shorts/mF9xa_rAwXY,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
3Udo-twdOfs,short,Escribe la palabra INFO o mándame el link de este video para más información. 📦🌎  #dropshipping,https://www.youtube.com/shorts/3Udo-twdOfs,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
VmW94qqqCvU,short,Da click al enlace en mi perfil o mándame el link del video para más información. 📦🌎 #ecommerce,https://www.youtube.com/shorts/VmW94qqqCvU,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
E1uoA1IRTPY,short,Escribe la palabra INFO o mándame el link de este video para más información. 📦🌎 #dropshipping,https://www.youtube.com/shorts/E1uoA1IRTPY,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
vJdYAZ5MRRs,short,Escribe la palabra INFO o manda el link de este video para mas información. 📦🌎  #ecommerce,https://www.youtube.com/shorts/vJdYAZ5MRRs,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
HQT9eAMSxKA,short,Escribe la palabra INFO o mándame el link de este video para más información. 📦🌎,https://www.youtube.com/shorts/HQT9eAMSxKA,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
YvkL8SBjJTE,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/YvkL8SBjJTE,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
NvM6_7wbETg,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/NvM6_7wbETg,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
Nx6UuoXGLoQ,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/Nx6UuoXGLoQ,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
jGIeXSgn8N8,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/jGIeXSgn8N8,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
L41L6DYh6Kk,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/L41L6DYh6Kk,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
wnW3mkrGhw4,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/wnW3mkrGhw4,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
1gc_XRRgzZM,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/1gc_XRRgzZM,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
PBc2_Nr_xGw,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/PBc2_Nr_xGw,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
1nXWzmh1ZNI,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/1nXWzmh1ZNI,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
728KCrdoJfs,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/728KCrdoJfs,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
ZCd51sFQaRM,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/ZCd51sFQaRM,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
rt29iRYwaZE,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/rt29iRYwaZE,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
UjPQ4AYWJFA,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/UjPQ4AYWJFA,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
vZdEy4Ao_7A,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/vZdEy4Ao_7A,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
mX8orKrtF9s,short,Míralo completo en YouTube y Spotify: Be Global Pro. #marketingdigital #negociosdigitales #ecommerce,https://www.youtube.com/shorts/mX8orKrtF9s,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
U8k6birmCBI,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/U8k6birmCBI,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
9CCoQc-oOP0,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/9CCoQc-oOP0,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
2_OzpqIrJG0,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/2_OzpqIrJG0,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
rO1uP1UDCQk,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/rO1uP1UDCQk,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
xurVNrsDdcI,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/xurVNrsDdcI,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
rTtLEuN1TUk,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/rTtLEuN1TUk,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
1NazKXKQPng,short,Míralo completo en YouTube y Spotify: Be Global Pro. #marketingdigital #negociosdigitales #ecommerce,https://www.youtube.com/shorts/1NazKXKQPng,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
HBy2vmmFxx0,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/HBy2vmmFxx0,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
BnD_w14mPM0,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/BnD_w14mPM0,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
6rfhzTr4gh4,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/6rfhzTr4gh4,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
KfjDCFSkcnE,short,Míralo completo en YouTube y Spotify: Be Global Pro. #marketingdigital #negociosdigitales #ecommerce,https://www.youtube.com/shorts/KfjDCFSkcnE,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
YijlE4HZ97U,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/YijlE4HZ97U,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
pkUGt70ovME,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/pkUGt70ovME,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
67V7F5fGiYI,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/67V7F5fGiYI,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
zRDVUGd_K-Y,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/zRDVUGd_K-Y,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
5-YUDPE_71E,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/5-YUDPE_71E,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
ow7GXY0fTx8,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/ow7GXY0fTx8,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
9euix2P0PsA,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/9euix2P0PsA,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
_Gx0tno745A,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/_Gx0tno745A,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
cYw2U6txuOg,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/cYw2U6txuOg,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
nZ3fH1efJIk,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/nZ3fH1efJIk,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
fThnrOrdR7o,short,Míralo completo en YouTube y Spotify: Be Global Pro. #marketingdigital #negociosdigitales #ecommerce,https://www.youtube.com/shorts/fThnrOrdR7o,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
G8wck3dRav4,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/G8wck3dRav4,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
UvouFB8Mixw,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/UvouFB8Mixw,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
sPB3boGf1I0,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/sPB3boGf1I0,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
BgVXp0uzcbM,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/BgVXp0uzcbM,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
gEe9qJ7usZs,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/gEe9qJ7usZs,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
gGIGsrgWTnU,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/gGIGsrgWTnU,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
QKVeSiWKYSo,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/QKVeSiWKYSo,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
DgLi48j1Sb4,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/DgLi48j1Sb4,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
BGUx16sI5zM,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/BGUx16sI5zM,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
kOiT4JOruiQ,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/kOiT4JOruiQ,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
9uyRk3CedaY,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/9uyRk3CedaY,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
LKK_WJuuzrs,short,18 de marzo de 2024,https://www.youtube.com/shorts/LKK_WJuuzrs,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
shdmdoiPac8,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/shdmdoiPac8,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
5phUpklakiA,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/5phUpklakiA,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
4Iu-fqts1C4,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/4Iu-fqts1C4,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
DUfWzhRcm-I,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/DUfWzhRcm-I,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
6n5UBTst8ao,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/6n5UBTst8ao,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
8hIyUv2PBjg,short,Míra completo nuestro podcast en YouTube y Spotify: Be Global Pro. #negociosdigitales #ecommerce,https://www.youtube.com/shorts/8hIyUv2PBjg,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
6m1SYzcWKy8,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/6m1SYzcWKy8,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
-8BwiRkFl3Y,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/-8BwiRkFl3Y,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
D8LuVaTHFqw,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/D8LuVaTHFqw,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
p9QyQYCM4nw,short,Escribe la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/p9QyQYCM4nw,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
Pk2-NP6UpUI,short,Comenta la palabra INFO o mándame este video para más información. #ecommerce #dropshipping,https://www.youtube.com/shorts/Pk2-NP6UpUI,,F1_entender_modelo,crear_contenido,1,@beglobalpro,pending,,,,,,,,
VSgaGIQduLo,short,Escucha nuestro podcast y descubre si los productos tendencia son clave para tener ganancias rápidas,https://www.youtube.com/shorts/VSgaGIQduLo,,F2_producto_nicho|F5_contenido_lanzamiento,elegir_producto|crear_contenido,1,@beglobalpro,pending,,,,,,,,
t-g6Q-6EhIM,short,¿Se puede dedicar al Ecommerce teniendo un empleo? #empresariosdigitales #marketing #ecommerce,https://www.youtube.com/shorts/t-g6Q-6EhIM,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
tSI51KwxlzA,short,"Si tu mercado principal del #ecommerce es vender en amazon, aca te decimos los mejores consejos!😱",https://www.youtube.com/shorts/tSI51KwxlzA,,F1_entender_modelo|F4_tienda_canal|F6_ventas_cierre,vender_marketplace|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
z3t7cwlFxeM,short,Lascompras en línea es lo que se hace hoy en día y en Be Global Pro te enseñaremos hacer #ecommerce,https://www.youtube.com/shorts/z3t7cwlFxeM,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
W-soBPPQpXg,short,Te brindamos los mejores tips para que logres vender productos estrellas haciendo #dropshipping ✨🤑,https://www.youtube.com/shorts/W-soBPPQpXg,,F1_entender_modelo|F2_producto_nicho|F6_ventas_cierre,elegir_producto|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
VqqXfBM-SvM,short,"Aprende a vender sin necesidad de invertir en stock, haciendo #dropshipping con nosotros😉🤩",https://www.youtube.com/shorts/VqqXfBM-SvM,,F1_entender_modelo|F6_ventas_cierre,mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
0pRxDueFPE4,short,Lo mejor de hacer #dropshipping y #ecommerce es tiempo libre que te permite hacer lo que quieras🤩,https://www.youtube.com/shorts/0pRxDueFPE4,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
NmxkTqnZgqc,short,No hay necesidad de invertir en stock para el #ecommerce contáctanos e inicia hacer #dropshipping,https://www.youtube.com/shorts/NmxkTqnZgqc,,F1_entender_modelo|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
Ngt51xIbqCE,short,"Haciendo #dropshipping con Be Global Pro no tendrás de que preocuparte, contáctanos e iniciemos🤑🙌",https://www.youtube.com/shorts/Ngt51xIbqCE,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
9m71_grRB5c,short,Te daremos consejos para que no cometas los mismos errores #dropshipping #ecommerce #emprendimiento,https://www.youtube.com/shorts/9m71_grRB5c,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
ufrNX3scAr8,short,"No te quedes sin ideas para subir contenido, aquí te damos unos TIPS😉 #dropshipping #ecommerce",https://www.youtube.com/shorts/ufrNX3scAr8,,F1_entender_modelo|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
-0_11nlGEYA,short,"La solución es hacer #dropshipping con nosotros, en Be Global Pro🔥🤑 #ecommerce #emprendimiento",https://www.youtube.com/shorts/-0_11nlGEYA,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
22MFtSGbHL4,short,Aquí en Be Global Pro te enseñamos a hacer #dropshipping 🤑 #emprende haciendo #ecommerce,https://www.youtube.com/shorts/22MFtSGbHL4,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
oF5k-I2vUFQ,short,Este es el secreto que más del 90% de emprendedores no lo conocen #dropshipping #ecommerce #emprende,https://www.youtube.com/shorts/oF5k-I2vUFQ,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
4pF9-O3gyK0,short,"Evitemos problemas económicos, aquí te decimos como😉 #dropshipping #ecommerce #Emprendimiento",https://www.youtube.com/shorts/4pF9-O3gyK0,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
5q2iQsnMM78,short,En Be Global Pro te enseñamos a generar ganancias desde el día 1😱🤑 #dropshipping #ecommerce,https://www.youtube.com/shorts/5q2iQsnMM78,,F1_entender_modelo|F2_producto_nicho|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
ITkC2O0gX3o,short,Trucos que desconocías de TikTok,https://www.youtube.com/shorts/ITkC2O0gX3o,,F5_contenido_lanzamiento,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
7ddjsc0uwaY,short,Producto estrella: kit de cuchillos,https://www.youtube.com/shorts/7ddjsc0uwaY,,F2_producto_nicho,elegir_producto,1,@beglobalpro,pending,,,,,,,,
OCUYOraYkPI,short,Producto estrella: elimina mosquitos,https://www.youtube.com/shorts/OCUYOraYkPI,,F2_producto_nicho,elegir_producto,1,@beglobalpro,pending,,,,,,,,
o6oWMwzplJw,short,Producto estrella: cepillo quita pelusa,https://www.youtube.com/shorts/o6oWMwzplJw,,F2_producto_nicho,elegir_producto,1,@beglobalpro,pending,,,,,,,,
8ChHjbXK5ac,short,¿Cómo vender por redes en 1 semana?,https://www.youtube.com/shorts/8ChHjbXK5ac,,F5_contenido_lanzamiento|F6_ventas_cierre,crear_contenido|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
ki1D53eMcUQ,short,QR para tu emprendimiento,https://www.youtube.com/shorts/ki1D53eMcUQ,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
S4cwz5WtiQU,short,Estrategia de contenido,https://www.youtube.com/shorts/S4cwz5WtiQU,,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
LBa7yF3nLUk,short,Historias más creativas con reels,https://www.youtube.com/shorts/LBa7yF3nLUk,,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
H_fMzcCMUu0,short,Tip: cambia el  tamaño de tus fotos para redes,https://www.youtube.com/shorts/H_fMzcCMUu0,,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
